name,label
Cutaneous%20Candidiasis_74rotated180.jpg,Cutaneous%20Candidiasis
Herpes%20Stomatitis_82.jpg,Herpes%20Stomatitis
Seborrheic%20Eczema_145rotated90.jpg,Seborrheic%20Eczema
Fungal%20Nail%20Infection_72rotated270.jpg,Fungal%20Nail%20Infection
Necrotizing%20Fasciitis_39.jpg,Necrotizing%20Fasciitis
Pemphigoid_33_horivertical.jpg,Pemphigoid
Skin%20Cancer_58.jpg,Skin%20Cancer
Vitiligo_143rotated270.jpg,Vitiligo
Seborrheic%20Eczema_185rotated180.jpg,Seborrheic%20Eczema
Lichen%20Planus_137_vertical.jpg,Lichen%20Planus
Cold%20Sore_84.jpg,Cold%20Sore
Necrotizing%20Fasciitis_75rotated90.jpg,Necrotizing%20Fasciitis
Vitiligo_18_horizontal.jpg,Vitiligo
Herpes%20Stomatitis_79_vertical.jpg,Herpes%20Stomatitis
Keloid_180rotated90.jpg,Keloid
Cutaneous%20Candidiasis_97rotated270.jpg,Cutaneous%20Candidiasis
Mouth%20Ulcers_25rotated270.jpg,Mouth%20Ulcers
Tinea%20Versicolor_6rotated90.jpg,Tinea%20Versicolor
Hives_26rotated180.jpg,Hives
Cellulitis_10rotated270.jpg,Cellulitis
Acne_192rotated90.jpg,Acne
Vitiligo_28_horizontal.jpg,Vitiligo
Dyshidrotic%20Eczema_17rotated90.jpg,Dyshidrotic%20Eczema
Psoriasis_74_vertical.jpg,Psoriasis
Cellulitis_59rotated90.jpg,Cellulitis
Acrodermatitis_163_horivertical.jpg,Acrodermatitis
Ichthyosis%20Vulgaris_36rotated180.jpg,Ichthyosis%20Vulgaris
Vitiligo_134_horivertical.jpg,Vitiligo
Shingles_124_horizontal.jpg,Shingles
Impetigo_23rotated90.jpg,Impetigo
Lichen%20Planus_110.jpg,Lichen%20Planus
Hemangioma%20of%20Skin_17_horivertical.jpg,Hemangioma%20of%20Skin
Actinic%20Keratosis_140rotated270.jpg,Actinic%20Keratosis
Warts_77rotated90.jpg,Warts
Mouth%20Ulcers_66rotated180.jpg,Mouth%20Ulcers
Psoriasis_99rotated180.jpg,Psoriasis
Shingles_116rotated180.jpg,Shingles
Seborrheic%20Keratosis_11_horivertical.jpg,Seborrheic%20Keratosis
Shingles_136rotated180.jpg,Shingles
Stasis%20Dermatitis%20and%20Leg%20Ulcers_238rotated270.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Dyshidrotic%20Eczema_191_horivertical.jpg,Dyshidrotic%20Eczema
Skin%20Cancer_190.jpg,Skin%20Cancer
Acrodermatitis_48_vertical.jpg,Acrodermatitis
Shingles_50rotated180.jpg,Shingles
Hives_8_horizontal.jpg,Hives
Erysipelas_48rotated270.jpg,Erysipelas
Skin%20Cancer_136rotated270.jpg,Skin%20Cancer
Warts_25rotated90.jpg,Warts
Acne_41rotated270.jpg,Acne
Pemphigoid_209_vertical.jpg,Pemphigoid
Seborrheic%20Eczema_136rotated270.jpg,Seborrheic%20Eczema
Impetigo_45_horizontal.jpg,Impetigo
Herpes%20Stomatitis_102_horizontal.jpg,Herpes%20Stomatitis
Skin%20Cancer_172rotated90.jpg,Skin%20Cancer
Seborrheic%20Eczema_84rotated90.jpg,Seborrheic%20Eczema
Erysipelas_48rotated90.jpg,Erysipelas
Hemangioma%20of%20Skin_35rotated270.jpg,Hemangioma%20of%20Skin
Keloid_13_horizontal.jpg,Keloid
Keloid_27rotated180.jpg,Keloid
Erysipelas_86_horivertical.jpg,Erysipelas
Corns%20and%20Calluses_96.jpg,Corns%20and%20Calluses
Warts_21_horizontal.jpg,Warts
Skin%20Cancer_63rotated180.jpg,Skin%20Cancer
Impetigo_78rotated270.jpg,Impetigo
Hemangioma%20of%20Skin_146rotated90.jpg,Hemangioma%20of%20Skin
Rosacea_62rotated270.jpg,Rosacea
Psoriasis_134_horivertical.jpg,Psoriasis
Warts_32_vertical.jpg,Warts
Canker%20Sore_90_horizontal.jpg,Canker%20Sore
Pemphigoid_204.jpg,Pemphigoid
Erysipelas_53rotated90.jpg,Erysipelas
Canker%20Sore_40_vertical.jpg,Canker%20Sore
Pemphigoid_122rotated270.jpg,Pemphigoid
Cellulitis_31rotated270.jpg,Cellulitis
Shingles_134rotated90.jpg,Shingles
Cutaneous%20Candidiasis_139rotated180.jpg,Cutaneous%20Candidiasis
Lupus_6_horivertical.jpg,Lupus
Herpes%20Stomatitis_125rotated270.jpg,Herpes%20Stomatitis
Lichen%20Planus_99rotated270.jpg,Lichen%20Planus
Rosacea_30rotated180.jpg,Rosacea
Herpes%20Stomatitis_130rotated180.jpg,Herpes%20Stomatitis
Acrodermatitis_5rotated90.jpg,Acrodermatitis
Dermatomyositis_53rotated180.jpg,Dermatomyositis
Tinea%20Versicolor_76_vertical.jpg,Tinea%20Versicolor
Ingrown%20Nails_31_vertical.jpg,Ingrown%20Nails
Decubitus%20Ulcer_84rotated180.jpg,Decubitus%20Ulcer
Warts_37.jpg,Warts
Shingles_181_vertical.jpg,Shingles
Skin%20Cancer_82rotated90.jpg,Skin%20Cancer
Vitiligo_124_horivertical.jpg,Vitiligo
Acne_174rotated90.jpg,Acne
Rosacea_6_horizontal.jpg,Rosacea
Mouth%20Ulcers_28rotated90.jpg,Mouth%20Ulcers
Dyshidrotic%20Eczema_21_horivertical.jpg,Dyshidrotic%20Eczema
Cutis%20Laxa_20_vertical.jpg,Cutis%20Laxa
Actinic%20Keratosis_6rotated270.jpg,Actinic%20Keratosis
Dyshidrotic%20Eczema_4_horizontal.jpg,Dyshidrotic%20Eczema
Corns%20and%20Calluses_17rotated90.jpg,Corns%20and%20Calluses
Lichen%20Planus_123rotated180.jpg,Lichen%20Planus
Rosacea_62_horivertical.jpg,Rosacea
Dyshidrotic%20Eczema_139rotated90.jpg,Dyshidrotic%20Eczema
Seborrheic%20Keratosis_64rotated90.jpg,Seborrheic%20Keratosis
Dyshidrotic%20Eczema_80rotated270.jpg,Dyshidrotic%20Eczema
Rubeola%20(Measles)_45rotated180.jpg,Rubeola%20(Measles)
Stasis%20Dermatitis%20and%20Leg%20Ulcers_214rotated180.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Cutaneous%20Candidiasis_168rotated90.jpg,Cutaneous%20Candidiasis
Cutaneous%20Candidiasis_190_horivertical.jpg,Cutaneous%20Candidiasis
Lichen%20Planus_10_horivertical.jpg,Lichen%20Planus
Rubeola%20(Measles)_111_horizontal.jpg,Rubeola%20(Measles)
Diaper%20Rash_5.jpg,Diaper%20Rash
Corns%20and%20Calluses_15rotated180.jpg,Corns%20and%20Calluses
Pemphigoid_2rotated270.jpg,Pemphigoid
Carbuncle_6.jpg,Carbuncle
Shingles_113rotated180.jpg,Shingles
Tinea%20Versicolor_155rotated270.jpg,Tinea%20Versicolor
Skin%20Cancer_114_horizontal.jpg,Skin%20Cancer
Dyshidrotic%20Eczema_88_horizontal.jpg,Dyshidrotic%20Eczema
Vitiligo_134rotated270.jpg,Vitiligo
Pemphigoid_147rotated90.jpg,Pemphigoid
Hemangioma%20of%20Skin_70rotated270.jpg,Hemangioma%20of%20Skin
Carbuncle_4rotated90.jpg,Carbuncle
Dermatomyositis_28_horizontal.jpg,Dermatomyositis
Dermatomyositis_16rotated180.jpg,Dermatomyositis
Cellulitis_60_horizontal.jpg,Cellulitis
Shingles_10rotated270.jpg,Shingles
Cold%20Sore_76rotated180.jpg,Cold%20Sore
Ingrown%20Nails_53_horivertical.jpg,Ingrown%20Nails
Stasis%20Dermatitis%20and%20Leg%20Ulcers_154rotated270.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Cutaneous%20Candidiasis_107_horivertical.jpg,Cutaneous%20Candidiasis
Pemphigoid_117_vertical.jpg,Pemphigoid
Stasis%20Dermatitis%20and%20Leg%20Ulcers_127_horizontal.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Mouth%20Ulcers_117_horizontal.jpg,Mouth%20Ulcers
Vitiligo_100_vertical.jpg,Vitiligo
Shingles_24rotated270.jpg,Shingles
Eczema_23_vertical.jpg,Eczema
Pemphigoid_252_horizontal.jpg,Pemphigoid
Lichen%20Planus_53_vertical.jpg,Lichen%20Planus
Carbuncle_38rotated180.jpg,Carbuncle
Psoriasis_151.jpg,Psoriasis
Seborrheic%20Eczema_42.jpg,Seborrheic%20Eczema
Acrodermatitis_25rotated270.jpg,Acrodermatitis
Herpes%20Stomatitis_67_vertical.jpg,Herpes%20Stomatitis
Psoriasis_70rotated270.jpg,Psoriasis
Ichthyosis%20Vulgaris_11.jpg,Ichthyosis%20Vulgaris
Stasis%20Dermatitis%20and%20Leg%20Ulcers_186_vertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Acne_170rotated90.jpg,Acne
Seborrheic%20Eczema_180rotated270.jpg,Seborrheic%20Eczema
Acne_123rotated180.jpg,Acne
Lichen%20Planus_79rotated270.jpg,Lichen%20Planus
Lichen%20Planus_12rotated270.jpg,Lichen%20Planus
Lichen%20Planus_101.jpg,Lichen%20Planus
Cellulitis_93_horizontal.jpg,Cellulitis
Warts_3rotated270.jpg,Warts
Hemangioma%20of%20Skin_106_vertical.jpg,Hemangioma%20of%20Skin
Keloid_148_vertical.jpg,Keloid
Warts_7rotated270.jpg,Warts
Seborrheic%20Eczema_95rotated270.jpg,Seborrheic%20Eczema
Lichen%20Planus_136rotated180.jpg,Lichen%20Planus
Tinea%20Versicolor_21_horivertical.jpg,Tinea%20Versicolor
Cutaneous%20Candidiasis_132_vertical.jpg,Cutaneous%20Candidiasis
Herpes%20Stomatitis_11.jpg,Herpes%20Stomatitis
Fungal%20Nail%20Infection_5.jpg,Fungal%20Nail%20Infection
Cutaneous%20Candidiasis_30_vertical.jpg,Cutaneous%20Candidiasis
Seborrheic%20Keratosis_22rotated180.jpg,Seborrheic%20Keratosis
Cutaneous%20Candidiasis_120_horizontal.jpg,Cutaneous%20Candidiasis
Corns%20and%20Calluses_16rotated180.jpg,Corns%20and%20Calluses
Cutis%20Laxa_38_vertical.jpg,Cutis%20Laxa
Stasis%20Dermatitis%20and%20Leg%20Ulcers_293rotated180.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Corns%20and%20Calluses_69_horivertical.jpg,Corns%20and%20Calluses
Erysipelas_61rotated180.jpg,Erysipelas
Mouth%20Ulcers_117_vertical.jpg,Mouth%20Ulcers
Molluscum%20Contagiosum_11_horizontal.jpg,Molluscum%20Contagiosum
Mouth%20Ulcers_196rotated270.jpg,Mouth%20Ulcers
Hemangioma%20of%20Skin_90_horivertical.jpg,Hemangioma%20of%20Skin
Keloid_44rotated180.jpg,Keloid
Warts_66rotated90.jpg,Warts
Tinea%20Versicolor_4rotated180.jpg,Tinea%20Versicolor
Carbuncle_35rotated270.jpg,Carbuncle
Sebaceous%20Cyst_24rotated270.jpg,Sebaceous%20Cyst
Acrodermatitis_25.jpg,Acrodermatitis
Acne_26.jpg,Acne
Tinea%20Versicolor_67_vertical.jpg,Tinea%20Versicolor
Cellulitis_53rotated90.jpg,Cellulitis
Stasis%20Dermatitis%20and%20Leg%20Ulcers_115_horizontal.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Keloid_14rotated270.jpg,Keloid
Seborrheic%20Eczema_83.jpg,Seborrheic%20Eczema
Vitiligo_93rotated270.jpg,Vitiligo
Carbuncle_79_horizontal.jpg,Carbuncle
Stasis%20Dermatitis%20and%20Leg%20Ulcers_20rotated270.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Shingles_59rotated270.jpg,Shingles
Keloid_161_horizontal.jpg,Keloid
Shingles_130rotated270.jpg,Shingles
Impetigo_90_vertical.jpg,Impetigo
Seborrheic%20Eczema_103_horizontal.jpg,Seborrheic%20Eczema
Sebaceous%20Cyst_30.jpg,Sebaceous%20Cyst
Ichthyosis%20Vulgaris_12_vertical.jpg,Ichthyosis%20Vulgaris
Mouth%20Ulcers_69.jpg,Mouth%20Ulcers
Psoriasis_143.jpg,Psoriasis
Acne_191rotated90.jpg,Acne
Molluscum%20Contagiosum_34rotated270.jpg,Molluscum%20Contagiosum
Actinic%20Keratosis_22.jpg,Actinic%20Keratosis
Lichen%20Planus_131_horizontal.jpg,Lichen%20Planus
Decubitus%20Ulcer_40_vertical.jpg,Decubitus%20Ulcer
Rubeola%20(Measles)_93_horizontal.jpg,Rubeola%20(Measles)
Hemangioma%20of%20Skin_152rotated270.jpg,Hemangioma%20of%20Skin
Molluscum%20Contagiosum_90rotated90.jpg,Molluscum%20Contagiosum
Pemphigoid_241rotated180.jpg,Pemphigoid
Shingles_98_vertical.jpg,Shingles
Ichthyosis%20Vulgaris_50_vertical.jpg,Ichthyosis%20Vulgaris
Stasis%20Dermatitis%20and%20Leg%20Ulcers_184rotated180.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Lichen%20Planus_184.jpg,Lichen%20Planus
Cutaneous%20Candidiasis_189rotated90.jpg,Cutaneous%20Candidiasis
Vitiligo_157rotated180.jpg,Vitiligo
Decubitus%20Ulcer_31_horizontal.jpg,Decubitus%20Ulcer
Seborrheic%20Eczema_105_vertical.jpg,Seborrheic%20Eczema
Acne_38rotated90.jpg,Acne
Necrotizing%20Fasciitis_33_horizontal.jpg,Necrotizing%20Fasciitis
Warts_17rotated90.jpg,Warts
Cellulitis_41_horivertical.jpg,Cellulitis
Lichen%20Planus_58rotated180.jpg,Lichen%20Planus
Decubitus%20Ulcer_38_horivertical.jpg,Decubitus%20Ulcer
Hives_37rotated270.jpg,Hives
Lupus_77rotated180.jpg,Lupus
Acrodermatitis_34rotated90.jpg,Acrodermatitis
Keloid_65_horivertical.jpg,Keloid
Pilonidal%20Sinus_62_horivertical.jpg,Pilonidal%20Sinus
Dermatomyositis_18_horizontal.jpg,Dermatomyositis
Cutaneous%20Candidiasis_135rotated180.jpg,Cutaneous%20Candidiasis
Skin%20Cancer_47_vertical.jpg,Skin%20Cancer
Rubeola%20(Measles)_120rotated90.jpg,Rubeola%20(Measles)
Ichthyosis%20Vulgaris_38_horizontal.jpg,Ichthyosis%20Vulgaris
Lichen%20Planus_158rotated90.jpg,Lichen%20Planus
Pemphigoid_199_horivertical.jpg,Pemphigoid
Actinic%20Keratosis_25.jpg,Actinic%20Keratosis
Shingles_117.jpg,Shingles
Stasis%20Dermatitis%20and%20Leg%20Ulcers_37_horivertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Necrotizing%20Fasciitis_5.jpg,Necrotizing%20Fasciitis
Cutaneous%20Candidiasis_51rotated270.jpg,Cutaneous%20Candidiasis
Dyshidrotic%20Eczema_64rotated90.jpg,Dyshidrotic%20Eczema
Cold%20Sore_96_horizontal.jpg,Cold%20Sore
Pemphigoid_181_horizontal.jpg,Pemphigoid
Psoriasis_3rotated90.jpg,Psoriasis
Cold%20Sore_89_horizontal.jpg,Cold%20Sore
Rosacea_78_vertical.jpg,Rosacea
Impetigo_22_horizontal.jpg,Impetigo
Shingles_176rotated180.jpg,Shingles
Impetigo_5.jpg,Impetigo
Decubitus%20Ulcer_59_horizontal.jpg,Decubitus%20Ulcer
Erysipelas_19rotated180.jpg,Erysipelas
Decubitus%20Ulcer_63_horizontal.jpg,Decubitus%20Ulcer
Seborrheic%20Keratosis_54_horivertical.jpg,Seborrheic%20Keratosis
Eczema_56_horizontal.jpg,Eczema
Rubeola%20(Measles)_99_horizontal.jpg,Rubeola%20(Measles)
Erysipelas_58rotated180.jpg,Erysipelas
Cutaneous%20Candidiasis_182rotated180.jpg,Cutaneous%20Candidiasis
Carbuncle_61.jpg,Carbuncle
Stasis%20Dermatitis%20and%20Leg%20Ulcers_19rotated270.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Keloid_94rotated90.jpg,Keloid
Erysipelas_45.jpg,Erysipelas
Diaper%20Rash_4rotated180.jpg,Diaper%20Rash
Molluscum%20Contagiosum_50rotated180.jpg,Molluscum%20Contagiosum
Acrodermatitis_157rotated90.jpg,Acrodermatitis
Pemphigoid_292_horivertical.jpg,Pemphigoid
Dyshidrotic%20Eczema_79_horivertical.jpg,Dyshidrotic%20Eczema
Necrotizing%20Fasciitis_13rotated90.jpg,Necrotizing%20Fasciitis
Eczema_7_horizontal.jpg,Eczema
Keloid_67rotated90.jpg,Keloid
Herpes%20Stomatitis_116.jpg,Herpes%20Stomatitis
Ichthyosis%20Vulgaris_48_horizontal.jpg,Ichthyosis%20Vulgaris
Sebaceous%20Cyst_53_horivertical.jpg,Sebaceous%20Cyst
Fungal%20Nail%20Infection_29rotated270.jpg,Fungal%20Nail%20Infection
Vitiligo_53.jpg,Vitiligo
Dermatomyositis_83_horivertical.jpg,Dermatomyositis
Dyshidrotic%20Eczema_95rotated270.jpg,Dyshidrotic%20Eczema
Psoriasis_194_vertical.jpg,Psoriasis
Pemphigoid_126rotated90.jpg,Pemphigoid
Herpes%20Stomatitis_152rotated180.jpg,Herpes%20Stomatitis
Stasis%20Dermatitis%20and%20Leg%20Ulcers_37rotated90.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Vitiligo_76.jpg,Vitiligo
Dermatomyositis_33_horizontal.jpg,Dermatomyositis
Pilonidal%20Sinus_72_vertical.jpg,Pilonidal%20Sinus
Hives_8_vertical.jpg,Hives
Actinic%20Keratosis_41rotated270.jpg,Actinic%20Keratosis
Shingles_95rotated270.jpg,Shingles
Tinea%20Versicolor_145rotated270.jpg,Tinea%20Versicolor
Eczema_20rotated180.jpg,Eczema
Cutis%20Laxa_58rotated180.jpg,Cutis%20Laxa
Cold%20Sore_32_vertical.jpg,Cold%20Sore
Hemangioma%20of%20Skin_136_horivertical.jpg,Hemangioma%20of%20Skin
Rosacea_80rotated90.jpg,Rosacea
Hemangioma%20of%20Skin_112rotated90.jpg,Hemangioma%20of%20Skin
Hives_10rotated180.jpg,Hives
Cutaneous%20Candidiasis_52_horizontal.jpg,Cutaneous%20Candidiasis
Eczema_3_vertical.jpg,Eczema
Mouth%20Ulcers_120rotated270.jpg,Mouth%20Ulcers
Vitiligo_108_horizontal.jpg,Vitiligo
Eczema_95_horizontal.jpg,Eczema
Seborrheic%20Eczema_41_vertical.jpg,Seborrheic%20Eczema
Hemangioma%20of%20Skin_121rotated270.jpg,Hemangioma%20of%20Skin
Seborrheic%20Eczema_66rotated180.jpg,Seborrheic%20Eczema
Hemangioma%20of%20Skin_88_vertical.jpg,Hemangioma%20of%20Skin
Hemangioma%20of%20Skin_81rotated180.jpg,Hemangioma%20of%20Skin
Seborrheic%20Eczema_140rotated270.jpg,Seborrheic%20Eczema
Lichen%20Planus_37_horivertical.jpg,Lichen%20Planus
Keloid_89_horivertical.jpg,Keloid
Hemangioma%20of%20Skin_119.jpg,Hemangioma%20of%20Skin
Acrodermatitis_86rotated90.jpg,Acrodermatitis
Acrodermatitis_32_vertical.jpg,Acrodermatitis
Pemphigoid_188rotated90.jpg,Pemphigoid
Acne_157rotated270.jpg,Acne
Erysipelas_47.jpg,Erysipelas
Fungal%20Nail%20Infection_100_vertical.jpg,Fungal%20Nail%20Infection
Canker%20Sore_65_horizontal.jpg,Canker%20Sore
Necrotizing%20Fasciitis_46rotated90.jpg,Necrotizing%20Fasciitis
Vitiligo_56_horizontal.jpg,Vitiligo
Skin%20Cancer_100_horivertical.jpg,Skin%20Cancer
Herpes%20Stomatitis_4rotated270.jpg,Herpes%20Stomatitis
Lupus_2rotated90.jpg,Lupus
Cutis%20Laxa_42_vertical.jpg,Cutis%20Laxa
Tinea%20Versicolor_158rotated90.jpg,Tinea%20Versicolor
Cold%20Sore_80.jpg,Cold%20Sore
Erysipelas_99rotated180.jpg,Erysipelas
Actinic%20Keratosis_120_vertical.jpg,Actinic%20Keratosis
Dyshidrotic%20Eczema_48rotated180.jpg,Dyshidrotic%20Eczema
Canker%20Sore_13rotated270.jpg,Canker%20Sore
Rubeola%20(Measles)_112_horivertical.jpg,Rubeola%20(Measles)
Pemphigoid_183_horivertical.jpg,Pemphigoid
Corns%20and%20Calluses_38_vertical.jpg,Corns%20and%20Calluses
Erysipelas_55_horivertical.jpg,Erysipelas
Lichen%20Planus_85rotated90.jpg,Lichen%20Planus
Stasis%20Dermatitis%20and%20Leg%20Ulcers_31_vertical.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Pilonidal%20Sinus_30rotated90.jpg,Pilonidal%20Sinus
Acne_115_horivertical.jpg,Acne
Lupus_56_horizontal.jpg,Lupus
Acrodermatitis_98_vertical.jpg,Acrodermatitis
Acne_183_horizontal.jpg,Acne
Actinic%20Keratosis_81.jpg,Actinic%20Keratosis
Vitiligo_130_horivertical.jpg,Vitiligo
Seborrheic%20Keratosis_15rotated270.jpg,Seborrheic%20Keratosis
Impetigo_66_horizontal.jpg,Impetigo
Impetigo_17_horivertical.jpg,Impetigo
Molluscum%20Contagiosum_36_vertical.jpg,Molluscum%20Contagiosum
Erysipelas_37.jpg,Erysipelas
Cutaneous%20Candidiasis_28rotated90.jpg,Cutaneous%20Candidiasis
Keloid_179_vertical.jpg,Keloid
Keloid_160rotated270.jpg,Keloid
Skin%20Cancer_281rotated180.jpg,Skin%20Cancer
Vitiligo_13rotated270.jpg,Vitiligo
Pilonidal%20Sinus_72_horivertical.jpg,Pilonidal%20Sinus
Vitiligo_194_vertical.jpg,Vitiligo
Molluscum%20Contagiosum_51rotated90.jpg,Molluscum%20Contagiosum
Rubeola%20(Measles)_85rotated90.jpg,Rubeola%20(Measles)
Stasis%20Dermatitis%20and%20Leg%20Ulcers_99rotated180.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Seborrheic%20Keratosis_82rotated270.jpg,Seborrheic%20Keratosis
Lupus_79_vertical.jpg,Lupus
Cutaneous%20Candidiasis_202_horizontal.jpg,Cutaneous%20Candidiasis
Stasis%20Dermatitis%20and%20Leg%20Ulcers_231_horizontal.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Pemphigoid_149.jpg,Pemphigoid
Shingles_192rotated180.jpg,Shingles
Rubeola%20(Measles)_121_horivertical.jpg,Rubeola%20(Measles)
Acne_50.jpg,Acne
Keloid_167rotated270.jpg,Keloid
Corns%20and%20Calluses_70rotated180.jpg,Corns%20and%20Calluses
Acne_176_horivertical.jpg,Acne
Shingles_91rotated90.jpg,Shingles
Dyshidrotic%20Eczema_127rotated90.jpg,Dyshidrotic%20Eczema
Cold%20Sore_29rotated270.jpg,Cold%20Sore
Cutis%20Laxa_2_vertical.jpg,Cutis%20Laxa
Fungal%20Nail%20Infection_39_horivertical.jpg,Fungal%20Nail%20Infection
Tinea%20Versicolor_39rotated180.jpg,Tinea%20Versicolor
Necrotizing%20Fasciitis_42rotated270.jpg,Necrotizing%20Fasciitis
Dermatomyositis_83rotated90.jpg,Dermatomyositis
Seborrheic%20Eczema_45.jpg,Seborrheic%20Eczema
Cutaneous%20Candidiasis_62.jpg,Cutaneous%20Candidiasis
Warts_29rotated180.jpg,Warts
Hives_13_horivertical.jpg,Hives
Stasis%20Dermatitis%20and%20Leg%20Ulcers_231rotated180.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Herpes%20Stomatitis_161rotated180.jpg,Herpes%20Stomatitis
Stasis%20Dermatitis%20and%20Leg%20Ulcers_238_horizontal.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Hemangioma%20of%20Skin_96rotated180.jpg,Hemangioma%20of%20Skin
Pemphigoid_34_vertical.jpg,Pemphigoid
Corns%20and%20Calluses_83rotated90.jpg,Corns%20and%20Calluses
Mouth%20Ulcers_120rotated180.jpg,Mouth%20Ulcers
Skin%20Cancer_49.jpg,Skin%20Cancer
Cellulitis_75rotated180.jpg,Cellulitis
Warts_22rotated270.jpg,Warts
Keloid_64rotated180.jpg,Keloid
Stasis%20Dermatitis%20and%20Leg%20Ulcers_34.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Warts_100rotated90.jpg,Warts
Tinea%20Versicolor_94rotated270.jpg,Tinea%20Versicolor
Herpes%20Stomatitis_18_horivertical.jpg,Herpes%20Stomatitis
Dyshidrotic%20Eczema_57_horizontal.jpg,Dyshidrotic%20Eczema
Acne_129rotated270.jpg,Acne
Dyshidrotic%20Eczema_120rotated90.jpg,Dyshidrotic%20Eczema
Skin%20Cancer_51_horivertical.jpg,Skin%20Cancer
Actinic%20Keratosis_48rotated180.jpg,Actinic%20Keratosis
Shingles_14_vertical.jpg,Shingles
Vitiligo_15_vertical.jpg,Vitiligo
Acrodermatitis_91.jpg,Acrodermatitis
Cold%20Sore_33_horizontal.jpg,Cold%20Sore
Seborrheic%20Keratosis_30_horivertical.jpg,Seborrheic%20Keratosis
Warts_18rotated180.jpg,Warts
Rosacea_90rotated180.jpg,Rosacea
Molluscum%20Contagiosum_85_vertical.jpg,Molluscum%20Contagiosum
Hives_41.jpg,Hives
Cutaneous%20Candidiasis_39_horizontal.jpg,Cutaneous%20Candidiasis
Rubeola%20(Measles)_116rotated90.jpg,Rubeola%20(Measles)
Rubeola%20(Measles)_19_vertical.jpg,Rubeola%20(Measles)
Ichthyosis%20Vulgaris_25rotated270.jpg,Ichthyosis%20Vulgaris
Lichen%20Planus_5_horivertical.jpg,Lichen%20Planus
Shingles_97rotated180.jpg,Shingles
Lupus_7_horizontal.jpg,Lupus
Corns%20and%20Calluses_57_vertical.jpg,Corns%20and%20Calluses
Ichthyosis%20Vulgaris_80rotated90.jpg,Ichthyosis%20Vulgaris
Shingles_12_horizontal.jpg,Shingles
Dyshidrotic%20Eczema_120rotated180.jpg,Dyshidrotic%20Eczema
Herpes%20Stomatitis_102_horivertical.jpg,Herpes%20Stomatitis
Rubeola%20(Measles)_169_horizontal.jpg,Rubeola%20(Measles)
Rubeola%20(Measles)_69_horivertical.jpg,Rubeola%20(Measles)
Dyshidrotic%20Eczema_128rotated180.jpg,Dyshidrotic%20Eczema
Acne_179_horivertical.jpg,Acne
Molluscum%20Contagiosum_77_vertical.jpg,Molluscum%20Contagiosum
Tinea%20Versicolor_52rotated270.jpg,Tinea%20Versicolor
Hemangioma%20of%20Skin_32.jpg,Hemangioma%20of%20Skin
Stasis%20Dermatitis%20and%20Leg%20Ulcers_51_horizontal.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Keloid_22rotated270.jpg,Keloid
Canker%20Sore_97rotated270.jpg,Canker%20Sore
Hives_64.jpg,Hives
Rosacea_64rotated270.jpg,Rosacea
Actinic%20Keratosis_124rotated270.jpg,Actinic%20Keratosis
Tinea%20Versicolor_41_vertical.jpg,Tinea%20Versicolor
Acne_59rotated90.jpg,Acne
Keloid_34_horizontal.jpg,Keloid
Hemangioma%20of%20Skin_107_horivertical.jpg,Hemangioma%20of%20Skin
Lichen%20Planus_119_horivertical.jpg,Lichen%20Planus
Sebaceous%20Cyst_42.jpg,Sebaceous%20Cyst
Ingrown%20Nails_7rotated180.jpg,Ingrown%20Nails
Shingles_18.jpg,Shingles
Tinea%20Versicolor_129.jpg,Tinea%20Versicolor
Hemangioma%20of%20Skin_116.jpg,Hemangioma%20of%20Skin
Seborrheic%20Eczema_70rotated180.jpg,Seborrheic%20Eczema
Skin%20Cancer_71rotated180.jpg,Skin%20Cancer
Skin%20Cancer_273rotated180.jpg,Skin%20Cancer
Carbuncle_37_horizontal.jpg,Carbuncle
Stasis%20Dermatitis%20and%20Leg%20Ulcers_3rotated270.jpg,Stasis%20Dermatitis%20and%20Leg%20Ulcers
Lichen%20Planus_196_vertical.jpg,Lichen%20Planus
Seborrheic%20Eczema_114rotated180.jpg,Seborrheic%20Eczema
Cellulitis_84rotated180.jpg,Cellulitis
Cutaneous%20Candidiasis_37rotated270.jpg,Cutaneous%20Candidiasis
Erysipelas_17_horivertical.jpg,Erysipelas
